店號,店名,地址
922625,環福,桃園市中壢區普忠路213號
923569,庚林,桃園市龜山區頂湖路123號B2
923824,慶福,桃園市中壢區同慶路277號1樓
924528,楊陳,桃園市楊梅區中山里環東路497號499號
924573,嶺頂,桃園市龜山區嶺頂里2鄰西嶺頂26號
924654,士香,桃園市大溪區員林路一段228號
924986,明光,桃園市八德區中華路157號
930121,憲訓,桃園市龜山區文化三路1-1號
930925,高安,桃園市平鎮區民族路三段95號
931456,德勇,桃園市八德區大勇里忠勇街365號
932150,養生村,桃園市龜山區長青路2號A棟
932426,山民,桃園市龜山區三民路100號
932655,統大,桃園市大園區中正東路428號
933016,苙佑,桃園市楊梅區梅高路133號
933050,埔頂,桃園市大溪區仁愛里埔頂路一段468號
934695,夜市,桃園市中壢區中央西路二段125號
935089,福神,桃園市中壢區福德路79號81號
935643,影華,桃園市中壢區九和一街20號之1樓
935757,龍袖,桃園市桃園區龍安街143號1樓
936233,同華,桃園市龍潭區中正里龍華路396號
940058,國豐,桃園市桃園區國豐六街25號
940106,世紀廣,桃園市中壢區興南里新生路182號
941132,錦坎,桃園市蘆竹區南崁路一段76號78號
941338,吉富,桃園市八德區白鷺里永豐南路72號
941752,仁冠,桃園市大溪區仁和路二段319號321號
942032,園山,桃園市大園區民族街1號
942102,金沅,桃園市平鎮區東勢里金陵路五段255號
942113,茗安,桃園市八德區陸光街45號
942216,龜山廣,桃園市龜山區文化二路211號
942375,吉豐,桃園市中壢區長沙路8號10號1樓
942401,楊民,桃園市楊梅區三民北路177號
943895,臻愛,桃園市桃園區大業路一段152號
943954,冠成,桃園市八德區重慶街172號
944197,華愛,桃園市中壢區華美一路132號136號1樓
944544,東懋,桃園市大園區和平西路一段272號274號
944566,福音,桃園市觀音區草漯里五福三街83號
944717,耀康,桃園市中壢區溪洲街267巷1號一樓
948650,金凱旋,桃園市桃園區壽昌街20巷45號47號
951036,蘆坎,桃園市蘆竹區南崁里南華一街142號一樓
951162,高正,桃園市中壢區中正路三段134號136號一樓
951597,興美,桃園市中壢區興國路85號87號一樓
952143,廣文,桃園市平鎮區復興里文化街241號
952279,竹盈,桃園市蘆竹區大竹里大新路133號1-3樓
952327,蘆航,桃園市蘆竹區南興里南昌路18號1樓
952707,新龍鄉,桃園市龍潭區民族路170號172號1F
952981,瑋特,桃園市平鎮區延平路三段246號248號一樓
953870,盧興,桃園市蘆竹區內展里長興路三段231號1樓
953917,瑞員,桃園市大溪區員林路三段157號1樓
954622,新屋中,桃園市新屋區中華路357號1樓
954699,義展,桃園市八德區義勇街151號151-1號1樓
954895,新康莊,桃園市大溪區復興路31號1樓
957034,新壢揚,桃園市中壢區中山路138號
957377,龍行,桃園市桃園區長安里力行路156號
957388,新德鴻,桃園市桃園區永福西街111號113號
957768,光峰,桃園市龜山區楓樹里光峰路296號298號一樓
958015,海和,桃園市中壢區六和路66號68號
962645,蓮花,桃園市楊梅區青山一街2號
963327,冠吾,桃園市桃園區中正路455號
963350,龍翔,桃園市中壢區普義路175號
963408,富邑,桃園市桃園區龍祥里龍泉五街82號龍祥街98號
963626,家權,桃園市中壢區民權路二段98號
964434,成德,桃園市平鎮區承德路2號4號1樓
965378,豐亞,桃園市中壢區民族路六段232號236號1樓
965758,龍美,桃園市龍潭區民豐路3號4號5號1樓
965965,聖興,桃園市龍潭區聖亭路186號1樓
966038,景碩一,桃園市新屋區中華路1245號3樓
966083,景碩新,桃園市新屋區中華路810號1樓
967097,埔東,桃園市大園區埔心里中正東路一段165號1樓
967145,高山頂,桃園市楊梅區幼獅路二段297-1號
967271,高欣,桃園市中壢區領航南路二段208號1樓
968137,觀喜,桃園市觀音區中山路一段1159號之1號
968160,萬興,桃園市中壢區月眉路二段357號1樓部份
968919,楊崧,桃園市平鎮區復旦路二段123-5;123-6號1樓
970624,龍侑,桃園市平鎮區龍德路8號1樓;龍福路1號1樓
970635,統上,桃園市中壢區新中北路465號1樓
971616,新長明,桃園市龜山區復興一路62號1樓
972310,忠湖,桃園市龜山區忠義路二段630號
972608,紹福,桃園市龍潭區五福街210號
973036,新友達,桃園市龍潭區三和里新和路1號B棟7樓
976389,新大興,桃園市桃園區大興西路二段253號1樓
977164,興龍,桃園市龜山區新路里中興路366-6號1樓2樓
977614,正湧,桃園市平鎮區正義路82號1樓
977991,蜜鄰,桃園市桃園區龍壽街96號98號
981037,新光信,桃園市桃園區中正路612號
982063,正神,桃園市中壢區成章一街10號12號1樓2樓
982144,宏達電,桃園市桃園區興華路23號
982214,鑫華夏,桃園市龜山區文化二路28-1號28-2號28-3號1樓
982557,駿躍,桃園市楊梅區環南路132號1樓
982890,欣富晟,桃園市觀音區草漯里大觀路二段312-1號
985143,華亞文,桃園市龜山區文化一路86之55號
985408,龍潭佳,桃園市龍潭區中正路三坑段776號1樓
985877,金鋒,桃園市中壢區金鋒四街50巷2號1樓
987839,楊昇,桃園市楊梅區校前路241號
987862,昇宏,桃園市桃園區大業路二段111號之2
987910,維瀚,桃園市桃園區中埔六街36號1樓
987976,廣智,桃園市龜山區復興一路392-1號
988278,內柵,桃園市大溪區康莊路三段20號
988289,桃金,桃園市桃園區金門2街83號及93號
989064,仕新,桃園市中壢區日新路112號
990400,金平,桃園市平鎮區東勢里金陵路四段485號1樓
990422,友達電,桃園市龜山區華亞二路189號B1
991300,瑞家,桃園市桃園區三民路三段84號86號1樓
991595,新中華,桃園市中壢區中華路二段328號
992211,江園,桃園市大園區中正東路三段620號
992462,富有,桃園市桃園區富國路656號
992510,台茂城,桃園市蘆竹區南崁路一段112號2樓
992657,鎮業,桃園市平鎮區南豐路238號240號1樓
992716,忠愛莊,桃園市觀音區忠愛路一段90號92號1樓
992738,汶興,桃園市龜山區頂興路31-1號1樓
992831,星寶,桃園市桃園區大業路一段426號1樓
993502,航竹,桃園市蘆竹區大竹路408號
996017,源盛,桃園市桃園區國聖一街188號1樓;宏昌十二街587號1樓
996257,明揚,桃園市平鎮區延平路二段76號
996475,德僑,桃園市八德區豐德路31號1樓
997515,豐訊,桃園市平鎮區中豐路山頂段479號
997870,泰昌,桃園市桃園區泰昌三街51-6號
